Announcement,Origin,Destination,Distance_Car-Peak,Time_Car-Peak,Earliesttime,Latesttime,Announcementtime,Starttime,Origin_Latitude,Origin_Longitude,Destination_Latitude,Destination_Longitude
9959,25341,25344,35.13268077,33.68814285,401.5823452,455.270488,397.3043318,411.5823452,-38.31953336,145.1708928,-38.40250929,144.8985379
9960,24974,21112,15.77473163,25.32670364,696.6361841,741.9628877,653.0241271,706.6361841,-37.91201783,145.1428701,-37.83876995,145.0701782
9961,24605,20662,32.2747121,43.46708264,774.692208,838.1592906,766.9092479,784.692208,-37.82088194,144.9122377,-37.71299846,145.092873
9962,21112,26981,7.300495496,13.36502952,672.7040574,706.0690869,639.9139334,682.7040574,-37.84554447,145.0951314,-37.83603277,145.1029738
9963,22314,25902,14.74965,24.646962,132.7692749,177.4162369,106.3933373,142.7692749,-37.92457162,145.0399969,-37.84611988,144.9778398
9964,24974,22674,15.26759399,21.93736004,328.5292107,370.4665708,325.8346458,338.5292107,-37.91444376,145.222285,-38.00314934,145.1602326
9965,24975,24971,6.766257639,11.57800659,663.5993664,695.177373,658.3130851,673.5993664,-37.89130242,145.1387938,-37.91119303,145.1236387
9966,22174,22174,6.88502239,7.650024878,910.9489157,938.5989406,911.0452049,920.9489157,-38.13111459,145.1464943,-38.1396947,145.1260286
9967,24601,24601,3.533588058,3.926208953,557.5744235,581.5006325,564.1739452,567.5744235,-37.82070093,144.9592013,-37.82527653,144.9605059
9968,25901,22311,5.913101571,10.17151934,256.7745543,286.9460736,247.9117872,266.7745543,-37.87922873,144.9599583,-37.88875874,145.0420659
9969,26981,21111,6.363053015,11.25002217,307.9004133,339.1504354,277.2365252,317.9004133,-37.82286941,145.0871559,-37.80785684,145.0676876
9970,22314,24971,8.286167222,14.39877056,421.5208703,455.9196409,401.0225537,431.5208703,-37.92843946,145.0299881,-37.91847162,145.0872163
9971,23271,23271,9.461522169,10.51280241,600.2569321,630.7697345,592.9538983,610.2569321,-37.66441491,144.8952887,-37.67168578,144.8848541
9972,24974,22671,12.84692839,19.50384968,572.5639058,612.0677555,558.9419922,582.5639058,-37.90223828,145.1517262,-37.98977083,145.1795212
9973,25902,24608,6.05411987,12.01409773,429.2689169,461.2830146,395.7896823,439.2689169,-37.84596852,144.9126121,-37.81323964,144.9814161
9974,21112,21113,4.875785866,9.442151554,451.433889,480.8760405,450.0037209,461.433889,-37.85118359,145.1197944,-37.82346683,145.0219661
9975,21182,24330,9.531692397,13.71704196,741.4915662,775.2086081,704.8615008,751.4915662,-37.78852621,144.8373486,-37.79231938,144.8347436
9976,27075,27075,7.142092347,7.935658163,218.7537795,246.6894376,172.0378887,228.7537795,-37.67875043,145.097057,-37.66989751,145.1066312
9977,26985,24974,11.4062332,18.57097628,770.4675088,809.0384851,731.4806777,780.4675088,-37.82417057,145.117329,-37.91383727,145.2025401
9978,21892,21892,7.437422687,8.263802986,245.4799768,273.7437798,186.8241817,255.4799768,-37.72365881,145.0146197,-37.72573348,145.0121545
9979,24654,24654,13.82817148,15.36463498,272.519141,307.883776,237.0807081,282.519141,-37.69075021,144.635734,-37.68178082,144.5968354
9980,21181,21181,8.393337,9.32593,233.0636723,262.3896023,202.3570928,243.0636723,-37.7104827,144.8100886,-37.71934497,144.823121
9981,26985,24975,7.875619318,13.49316146,415.6599386,449.1531001,409.0157316,425.6599386,-37.82920203,145.1119582,-37.88437001,145.1431478
9982,24608,26981,18.8916078,31.54402485,654.5244316,706.0684565,635.2587333,664.5244316,-37.79856988,144.9588051,-37.8194651,145.1475252
9983,24601,20661,13.12291273,27.09136166,515.7743757,562.8657373,510.2492131,525.7743757,-37.80920522,144.9742774,-37.74290147,145.1054546
9984,23434,23434,6.687930178,7.431033531,373.9452392,401.3762727,351.8826454,383.9452392,-38.04626717,145.1283822,-38.04246248,145.118949
9985,24214,21891,15.71821825,25.43541026,642.6482954,688.0837057,646.3918484,652.6482954,-37.76527473,145.1455827,-37.77371947,145.0442469
9986,23431,23431,8.43538968,9.3726552,442.4250945,471.7977497,403.5974825,452.4250945,-37.96277694,145.0671891,-37.96657386,145.1308873
9987,23434,21613,19.86759135,26.41728972,230.0915921,276.5088818,184.7603681,240.0915921,-38.04082646,145.08528,-38.08564365,145.2341071
9988,25252,25252,6.046701332,6.718557036,623.7855007,650.5040577,566.3981946,633.7855007,-37.73619672,144.996221,-37.7421968,144.9478056
9989,25341,25341,15.21394815,16.90438683,654.9137945,691.8181814,597.4280646,664.9137945,-38.315779,145.1264785,-38.30252379,145.1576846
9990,22674,22674,11.2754013,12.52822367,428.1936104,460.721834,372.2834074,438.1936104,-38.00505002,145.1939153,-38.02322056,145.1821554
9991,24411,27453,13.12027097,17.7349957,296.7191778,334.4541735,272.4947984,306.7191778,-37.80152686,145.2518995,-37.77945867,145.38784
9992,21181,21181,8.393337,9.32593,585.8471424,615.1730724,595.5562709,595.8471424,-37.71067126,144.8415112,-37.70859711,144.7799692
9993,25345,25345,8.951060942,9.945623269,287.2244211,317.1700444,256.9116869,297.2244211,-38.25244815,145.1064252,-38.25726735,145.0765419
9994,24608,27351,6.149870132,14.17191554,902.1658367,936.3377523,911.8301295,912.1658367,-37.80703902,144.9788072,-37.78994203,144.9623458
9995,21616,22671,9.193147783,14.64231681,611.3661718,646.0084886,564.4239785,621.3661718,-37.97209736,145.248959,-37.9794005,145.1803924
9996,25251,25902,10.70446296,21.32860074,222.0251654,263.3537661,191.8535373,232.0251654,-37.77520731,144.9187727,-37.84350898,144.9676933
9997,24974,24974,8.789159547,9.76573283,296.3916236,326.1573564,302.3275632,306.3916236,-37.91027419,145.141999,-37.90724177,145.1615986
9998,25063,25063,5.630719347,6.25635483,377.2867502,403.543105,331.5888837,387.2867502,-37.74980074,144.905881,-37.77075752,144.9437037
9999,23672,23672,7.742508692,8.602787435,293.5720779,322.1748653,249.3256399,303.5720779,-37.8654098,145.3039457,-37.87419473,145.2908698
10000,27451,27451,16.44317755,18.27019728,513.3295608,551.599758,492.6690683,523.3295608,-37.81891077,145.6952711,-37.81206623,145.6112299
10001,21892,21892,7.437422687,8.263802986,545.8335874,574.0973904,523.307969,555.8335874,-37.72965649,145.0270912,-37.71007915,145.0352121
10002,25345,25345,8.951060942,9.945623269,428.3200205,458.2656438,375.5617298,438.3200205,-38.23936748,145.0264947,-38.25367208,145.0556526
10003,24654,23274,43.45694298,47.58959628,727.9727116,795.5623079,720.6518695,737.9727116,-37.67737149,144.6306728,-37.60527815,144.9057161
10004,22311,23431,12.66383031,20.03992252,456.2588015,496.298724,445.8780735,466.2588015,-37.87837764,145.0365546,-37.97299065,145.084601
10005,21111,21113,7.129366097,14.19295394,628.2167611,662.409715,591.2274304,638.2167611,-37.80906651,145.1160002,-37.83413432,145.0012254
10006,20661,20661,6.620187375,7.35576375,456.292645,483.6484087,413.0702288,466.292645,-37.74403388,145.0867411,-37.74512855,145.0382892
10007,25713,24211,14.04426808,22.7375679,265.222748,307.9603159,255.2143783,275.222748,-37.7162146,145.1811906,-37.75265199,145.2092552
10008,24971,25713,27.46993916,47.77631746,880.3676974,948.1440149,845.1462638,890.3676974,-37.90512755,145.1149322,-37.71150146,145.1675416
10009,24214,25901,23.1408254,38.58176052,344.411523,402.9932835,294.4835293,354.411523,-37.77468009,145.1040722,-37.8648763,145.018823
10010,24971,20911,11.79246214,19.4250391,628.9727799,668.397819,596.3955712,638.9727799,-37.90702301,145.1494682,-37.92270907,144.9699172
10011,23431,23431,8.43538968,9.3726552,831.3251285,860.6977837,787.7124326,841.3251285,-37.96228334,145.0819892,-37.96683964,145.1416246
10012,23431,23431,8.43538968,9.3726552,484.7017659,514.0744211,452.8576861,494.7017659,-37.97766086,145.0898245,-37.97849618,145.0599342
10013,20912,20912,6.331585937,7.035095486,812.3749014,839.4099969,801.1059555,822.3749014,-37.95604285,145.0490428,-37.96272373,145.0261286
10014,23431,23431,8.43538968,9.3726552,192.4467135,221.8193687,185.8155075,202.4467135,-37.97515489,145.0683499,-37.97033281,145.1350952
10015,25251,21114,10.30744444,21.48777273,798.906898,840.3946708,754.0616062,808.906898,-37.75624871,144.9921221,-37.81112097,145.0017738
10016,24654,24608,41.05281184,46.35183013,283.9095006,350.2613307,266.1681089,293.9095006,-37.6854741,144.6149109,-37.81978054,144.9072057
10017,24411,24412,6.853416389,11.43961364,542.6228746,574.0624882,491.4766373,552.6228746,-37.80500452,145.308269,-37.80240037,145.266006
10018,24601,20912,19.24989116,32.20067109,736.7840514,788.9847225,717.8815582,746.7840514,-37.81650348,144.9336878,-37.95627061,144.9984286
10019,20662,20662,13.75727637,15.28586263,655.0296467,690.3155093,642.9917261,665.0296467,-37.70817131,145.1217492,-37.70590858,145.1353892
10020,21112,25902,13.45046643,23.42550874,316.5432182,359.9687269,321.1946427,326.5432182,-37.85568733,145.0785927,-37.84816319,144.9574018
10021,23672,21112,21.69844469,33.81871911,231.1610863,284.9798054,216.2807072,241.1610863,-37.87336168,145.2852037,-37.84297091,145.1129758
10022,24412,24412,6.002118193,6.669020214,670.6998058,697.368826,672.9181596,680.6998058,-37.82266737,145.2793679,-37.80069885,145.1989062
10023,27351,27351,6.825442664,7.583825182,421.6445933,449.2284185,423.3924675,431.6445933,-37.79288986,145.027739,-37.79954136,145.0125144
10024,27261,27261,10.96673987,12.18526652,710.5375333,742.7227998,696.6557146,720.5375333,-37.84675475,144.7171916,-37.85364215,144.6596047
10025,23431,23431,8.43538968,9.3726552,551.6489684,581.0216236,496.6614924,561.6489684,-37.9607266,145.1305971,-37.97409176,145.1076716
10026,20912,20912,6.331585937,7.035095486,368.9251928,395.9602883,329.2329334,378.9251928,-37.95258854,144.9958181,-37.95095628,145.0438219
10027,26984,22311,20.50859969,35.01071887,451.0221743,506.0328932,402.1817896,461.0221743,-37.82346372,145.2064014,-37.89565421,145.0745535
10028,24330,21181,17.71359138,23.83746163,318.0574913,361.8949529,295.5718145,328.0574913,-37.78789733,144.8435811,-37.71493269,144.7737426
10029,21616,22671,9.193147783,14.64231681,715.63257,750.2748869,675.9972908,725.63257,-37.99234144,145.2764137,-37.99710224,145.2249702
10030,25063,25065,7.074944588,10.76062078,796.9484103,827.7090311,750.1982502,806.9484103,-37.75425642,144.9184886,-37.7415769,144.913725
10031,27261,23271,36.1914985,41.35668855,568.9613953,630.3180838,552.8346354,578.9613953,-37.83903482,144.6539618,-37.67078163,144.9602155
10032,20911,20911,3.944466667,4.382740741,685.3429085,709.7256492,634.1732628,695.3429085,-37.90200922,144.997323,-37.90508007,145.0387942
10033,25253,25251,9.823972837,18.24877531,880.7233216,918.9720969,836.3247112,890.7233216,-37.71577175,144.9622858,-37.75556892,144.9376174
10034,21112,21112,5.633462783,6.259403092,514.5895344,540.8489375,516.9382495,524.5895344,-37.84777741,145.0540747,-37.85583871,145.1042712
10035,23111,27264,15.03523601,20.36663738,784.6577741,825.0244115,752.6002102,794.6577741,-37.85147408,144.8008225,-37.9364703,144.6644078
10036,23673,23674,8.817166667,13.72626455,719.5443818,753.2706463,668.2146274,729.5443818,-37.88328886,145.2543083,-37.93119849,145.2945951
10037,20661,20661,6.620187375,7.35576375,773.0431917,800.3989554,741.0796587,783.0431917,-37.73723939,145.0372737,-37.75026217,145.0424961
10038,24412,24412,6.002118193,6.669020214,639.96503,666.6340503,622.2598335,649.96503,-37.81548317,145.2395728,-37.80693776,145.2554037
10039,21112,26981,7.300495496,13.36502952,855.3849286,888.7499581,834.7123573,865.3849286,-37.83850502,145.09252,-37.81606078,145.097169
10040,22311,22311,6.427178,7.141308889,331.5939133,358.7352222,296.2915853,341.5939133,-37.89012267,145.051058,-37.89190337,145.0145094
10041,24971,24974,9.359184541,15.52407536,528.4899211,564.0139964,515.5981959,538.4899211,-37.91581797,145.1393105,-37.91527767,145.1649378
10042,23431,26981,19.1713191,32.89189514,687.7458865,740.6377817,678.9817823,697.7458865,-37.97682554,145.08315,-37.81526644,145.1566677
10043,21113,21113,5.096558435,5.662842706,261.6678596,287.3307023,218.1219126,271.6678596,-37.82055408,145.0821574,-37.81998666,145.0445922
10044,24601,24601,3.533588058,3.926208953,547.2301299,571.1563389,505.8355512,557.2301299,-37.82126815,144.9710882,-37.80428929,144.9854396
10045,25901,24608,9.19556707,18.17411294,514.9765518,553.1506647,476.7984242,524.9765518,-37.87457082,144.9960601,-37.80178361,144.931556
10046,22758,21616,94.59839444,90.35651667,429.5718328,539.9283495,400.3131747,439.5718328,-37.9514926,144.3638682,-37.98493507,145.2534621
10047,25345,25345,8.951060942,9.945623269,456.6379751,486.5835983,436.5775202,466.6379751,-38.25091825,145.0510106,-38.24414843,145.0890174
10048,26352,26352,5.912110744,6.569011938,262.649151,289.2181629,203.0084103,272.649151,-37.86990978,145.0309613,-37.86233673,145.0167463
10049,22674,22671,8.092171429,11.78658375,801.3989946,833.1855784,800.7315837,811.3989946,-38.01265276,145.156603,-37.98262936,145.2076909
10050,21114,25715,23.72758081,40.84584345,852.2069531,913.0527965,859.5390182,862.2069531,-37.80896637,145.0333922,-37.66606294,145.1576118
10051,26985,24975,7.875619318,13.49316146,426.4665096,459.9596711,394.2245413,436.4665096,-37.83098007,145.1955675,-37.88084698,145.0916253
10052,23434,22674,13.05394066,18.74429743,386.2517571,424.9960545,336.7338429,396.2517571,-38.05684421,145.081797,-38.01424934,145.2029167
10053,23112,23112,4.561593817,5.068437574,725.0890691,750.1575067,721.1047365,735.0890691,-37.84145353,144.8645265,-37.8519751,144.9214656
10054,22174,25345,16.25546104,17.82932191,590.8084972,628.6378191,598.9655121,600.8084972,-38.12733934,145.1681211,-38.25332785,145.0691436
10055,24214,25713,12.88251777,21.85303288,403.9096261,445.7626589,351.5259492,413.9096261,-37.78351887,145.1188767,-37.71116211,145.2215568
10056,20661,20661,6.620187375,7.35576375,390.9446927,418.3004564,385.5492225,400.9446927,-37.7498847,145.064401,-37.75547129,145.0430763
10057,23271,23271,9.461522169,10.51280241,578.185805,608.6986074,551.3679461,588.185805,-37.66803151,144.9392013,-37.6822342,144.8936946
10058,23672,24411,10.58292608,16.0937994,373.5048638,409.5986632,323.5361571,383.5048638,-37.87711042,145.3048174,-37.7932863,145.2556768
10059,24601,24601,3.533588058,3.926208953,484.6144795,508.5406885,456.7971722,494.6144795,-37.81279763,144.9454298,-37.80674725,144.9336878
10060,24411,23672,10.58916532,16.1102379,851.8748931,887.985131,845.95691,861.8748931,-37.80644095,145.3044917,-37.87093825,145.244378
10061,24601,25902,4.055412304,8.855180667,783.5472598,812.4024405,731.6890981,793.5472598,-37.82459586,144.9470244,-37.84487119,144.9353694
10062,24651,24608,29.08231265,35.74588572,162.6031009,218.3489867,138.6392369,172.6031009,-37.73091551,144.7402219,-37.79849426,144.9267729
10063,25902,24605,3.571106847,6.963504865,259.0074634,285.9709683,256.8458237,269.0074634,-37.84403873,144.9433416,-37.81426332,144.9151366
10064,24974,24974,8.789159547,9.76573283,414.4452284,444.2109612,402.5802445,424.4452284,-37.91588415,145.171471,-37.91387518,145.1456285
10065,23112,23112,4.561593817,5.068437574,216.7559727,241.8244103,199.2589815,226.7559727,-37.85534352,144.8932134,-37.85466227,144.8556886
10066,21453,20835,52.02640938,40.85523028,696.6159354,757.4711657,652.2476637,706.6159354,-38.08077736,145.4458627,-38.03621694,145.9062299
10067,24974,24975,8.202626811,14.05618433,463.8586494,497.9148337,473.4230077,473.8586494,-37.8950742,145.148387,-37.88702175,145.1081706
10068,23271,23274,14.26133224,18.9236435,819.350659,858.2743025,772.0964093,829.350659,-37.67756276,144.8828251,-37.60505255,144.8470379
10069,24214,24214,8.226967689,9.14107521,802.994556,832.1356312,746.2758734,812.994556,-37.76425488,145.1229406,-37.77607768,145.1071202
10070,23271,21181,16.68711357,22.8020503,232.8060828,275.6081331,193.213881,242.8060828,-37.67718603,144.8939844,-37.71806277,144.7846029
10071,25345,25345,8.951060942,9.945623269,374.093737,404.0393603,357.8489603,384.093737,-38.25661714,145.085826,-38.254896,145.1077307
10072,22311,22314,6.48499088,11.19271258,754.7570605,785.949773,745.5632703,764.7570605,-37.87667272,144.9991358,-37.92787066,145.0869944
10073,21453,24974,36.7197899,41.88512423,217.4196973,279.3048215,172.0099809,227.4196973,-38.07163856,145.4412077,-37.90417145,145.1694385
10074,22174,25345,16.25546104,17.82932191,668.2360839,706.0654058,645.9228953,678.2360839,-38.13046631,145.1279155,-38.25294537,145.0919187
10075,21113,21113,5.096558435,5.662842706,491.2333566,516.8961993,442.2339437,501.2333566,-37.82713614,145.0386456,-37.83769015,145.0554702
10076,25251,25252,5.407244444,11.34209136,317.9316306,349.273722,323.5556071,327.9316306,-37.76625674,144.9983554,-37.72868718,144.9749124
10077,23434,25341,31.86030057,33.73621463,215.4238271,269.1600417,178.5099078,225.4238271,-38.04432678,145.1426044,-38.30773393,145.1446216
10078,21891,25063,10.28210037,20.25015934,514.3042346,554.554394,504.1907095,524.3042346,-37.77345509,144.9801536,-37.7522929,144.9221115
10079,24975,24971,6.766257639,11.57800659,797.469542,829.0475486,792.4034065,807.469542,-37.88008934,145.1115086,-37.904521,145.0911342
10080,20912,24411,40.79159409,56.3347836,513.0566858,589.3914694,511.3626781,523.0566858,-37.95858614,145.0290292,-37.79755778,145.2710768
10081,25063,23111,19.05117395,24.83850418,173.6319194,218.4704236,180.7019305,183.6319194,-37.74991402,144.9079098,-37.85931052,144.79894
10082,23275,23275,9.428344389,10.47593821,690.6762991,721.1522373,691.8043958,700.6762991,-37.56007756,144.723051,-37.5664634,144.7482375
10083,24601,24601,3.533588058,3.926208953,514.3057779,538.2319869,507.8887729,524.3057779,-37.82123034,144.9689138,-37.81442367,144.9987762
10084,22674,22674,11.2754013,12.52822367,506.460928,538.9891517,482.4074009,516.460928,-38.0072168,145.2106114,-38.02112981,145.1886886
10085,23672,23672,7.742508692,8.602787435,826.1858509,854.7886383,810.1843232,836.1858509,-37.87086252,145.320799,-37.86779536,145.2895623
10086,23274,24654,43.39831008,46.90386842,743.2169835,810.1208519,725.4916824,753.2169835,-37.59512624,144.8909379,-37.68087634,144.6166462
10087,24214,24214,8.226967689,9.14107521,266.3442163,295.4852915,238.8386939,276.3442163,-37.77551109,145.1320846,-37.78257455,145.0994277
10088,24214,21113,14.75503351,24.76214257,177.7563143,222.5184569,148.7953804,187.7563143,-37.76618128,145.1605323,-37.82199154,144.9974544
10089,24971,24971,5.994361,6.660401111,825.9963467,852.6567478,791.8902141,835.9963467,-37.9037249,145.073576,-37.91358132,145.1207365
10090,27261,24601,27.73328864,36.28438013,247.7613599,304.0457401,217.2882224,257.7613599,-37.84891179,144.6604729,-37.80394896,144.9765968
10091,24601,24211,30.72877963,42.66110758,656.7244878,719.3855954,629.121337,666.7244878,-37.82278075,144.9879039,-37.74997165,145.1899391
10092,23111,21181,23.64296532,27.73964211,812.7951007,860.5347428,778.1250602,822.7951007,-37.85083051,144.7751909,-37.71014329,144.798649
10093,26984,26981,9.115092793,14.49498874,260.9967615,295.4917502,258.090128,270.9967615,-37.82338805,145.1635698,-37.82956457,145.0893326
10094,24974,24601,26.8099191,36.73570566,229.6790086,286.4147142,217.6268697,239.6790086,-37.91235897,145.19049,-37.80984807,144.9239753
10095,27452,27452,15.1500949,16.83343878,844.6041058,881.4375446,848.0188997,854.6041058,-37.88965232,145.3607147,-37.8885913,145.3403639
10096,24330,24330,6.066589641,6.740655157,421.7194482,448.4601034,410.327712,431.7194482,-37.79160127,144.8390899,-37.79715717,144.9167444
10097,21182,21182,8.354075675,9.282306306,56.77998699,86.0622933,0,66.77998699,-37.77250745,144.7853647,-37.78826175,144.7926048
10098,21613,22674,16.85236344,23.83428215,769.7804862,813.6147684,772.618615,779.7804862,-38.09375729,145.2904746,-38.01960926,145.1512312
10099,21616,21616,8.242109257,9.157899174,598.5309088,627.6888079,556.5455748,608.5309088,-37.98922697,145.2925379,-37.98710001,145.2254264
10100,23431,24974,16.53617768,25.71558493,769.6921769,815.4077618,767.4862908,779.6921769,-37.97561052,145.0554362,-37.89753804,145.1723421
10101,23431,23431,8.43538968,9.3726552,909.687103,939.0597582,869.9709938,919.687103,-37.9803187,145.0590636,-37.95867626,145.0557264
10102,25345,25345,8.951060942,9.945623269,365.2076512,395.1532745,343.2924328,375.2076512,-38.24912061,145.076687,-38.247017,145.0784277
10103,27351,24608,6.172677629,14.32191951,230.2190678,264.5409873,221.0229501,240.2190678,-37.79092464,145.0049747,-37.81323964,144.9756184
10104,21113,21113,5.096558435,5.662842706,738.839296,764.5021388,743.4460081,748.839296,-37.82010014,145.0299432,-37.82543389,145.0461877
10105,25715,25715,8.155752081,9.061946757,344.2646822,373.3266289,338.0698879,354.2646822,-37.65137552,145.1158113,-37.67129768,145.1316316
10106,24608,24608,8.974677865,9.971864294,524.1046982,554.0765625,481.810885,534.1046982,-37.80995028,144.9169169,-37.81834381,144.904017
10107,24214,27351,17.00918305,24.20116231,175.1094043,219.3105666,159.2634795,185.1094043,-37.78204574,145.0998631,-37.7865029,145.0141094
10108,26352,24971,8.889798654,15.06735488,447.6759164,482.7432713,446.0771968,457.6759164,-37.86631258,145.0312514,-37.90145035,145.134667
10109,21111,21111,5.6648858,6.294317555,524.6193735,550.913691,531.2930384,534.6193735,-37.80267794,145.1232543,-37.80044761,145.0502777
10110,25901,26351,3.779978682,7.14254186,643.3061157,670.4486575,610.8990889,653.3061157,-37.85881723,144.9953351,-37.8365384,145.022414
10111,24411,24411,6.791137773,7.545708637,279.0196541,306.5653628,246.8485073,289.0196541,-37.80009043,145.2571297,-37.79283269,145.2518995
10112,26985,24412,10.61837304,16.27712226,909.5361256,945.8132478,883.5418552,919.5361256,-37.82137111,145.115442,-37.80848803,145.2478513
10113,23431,23431,8.43538968,9.3726552,626.1050566,655.4777118,625.9626094,636.1050566,-37.97006702,145.120005,-37.9607266,145.0687852
10114,24601,24608,3.638326596,8.708938276,534.9989101,563.7078484,530.9994321,544.9989101,-37.81310015,144.9418057,-37.81668023,144.9646028
10115,25902,24608,6.05411987,12.01409773,514.98142,546.9955177,463.1187973,524.98142,-37.84063321,144.9289915,-37.81649118,144.9834453
10116,25252,21891,7.850064956,14.72187607,737.027513,771.7493891,699.6103354,747.027513,-37.73272497,144.9449064,-37.7586124,145.0152454
10117,24412,23672,11.07338685,17.02698599,627.9232979,664.9502839,619.3147176,637.9232979,-37.81211794,145.1944038,-37.86881775,145.3059797
10118,27264,27264,8.797206715,9.774674128,386.2954335,416.0701076,381.2245545,396.2954335,-37.9410235,144.6836499,-37.94269302,144.6791649
10119,21618,25344,57.68276228,53.63661124,768.2654973,841.9021085,736.8461973,778.2654973,-38.16664591,145.292384,-38.39118149,144.9375237
10120,24412,24411,6.850778273,11.2422703,455.905795,487.1480653,400.5535636,465.905795,-37.81238262,145.2359418,-37.79804919,145.3148067
10121,24608,21113,10.73383663,21.27311986,645.4520936,686.7252135,635.5335363,655.4520936,-37.81728517,144.9005384,-37.82036494,145.0505388
10122,25065,25065,7.765227274,8.628030304,514.1491157,542.777146,523.1332501,524.1491157,-37.74712469,144.8530209,-37.73621781,144.8821415
10123,24214,26985,9.795868687,16.01584451,344.1703614,380.1862059,288.2549664,354.1703614,-37.76886312,145.1661928,-37.8219764,145.1424408
10124,24412,24412,6.002118193,6.669020214,600.3820603,627.0510805,600.4555907,610.3820603,-37.82228925,145.2591799,-37.80516062,145.2507561
10125,21892,20661,8.103740049,14.37527269,824.9500407,859.3253134,797.9950096,834.9500407,-37.71856644,145.0581248,-37.74984695,145.0358231
10126,26352,26352,5.912110744,6.569011938,688.1000636,714.6690755,653.0021395,698.1000636,-37.87426428,145.016021,-37.86040561,145.0353128
10127,24601,21112,12.23053772,22.70708067,862.8572826,905.5643633,833.1566174,872.8572826,-37.81219259,144.9477492,-37.84274383,145.0463857
10128,24214,24214,8.226967689,9.14107521,642.940205,672.0812802,612.3665832,652.940205,-37.77857066,145.1191669,-37.76266843,145.1169898
10129,20912,20912,6.331585937,7.035095486,442.2366475,469.271743,441.7370028,452.2366475,-37.96598825,145.0586146,-37.96648172,145.0647057
10130,26984,24214,11.0522381,16.688875,352.2952011,388.9840761,329.9531727,362.2952011,-37.837803,145.1775082,-37.76621905,145.1770785
10131,22674,22674,11.2754013,12.52822367,315.3134185,347.8416421,292.7080145,325.3134185,-38.02215618,145.1404876,-38.01348906,145.1946412
10132,26981,26981,5.601152082,6.223502313,249.6197918,275.8432941,228.8232135,259.6197918,-37.82245333,145.0868656,-37.82506331,145.1247416
10133,21114,21891,6.756184149,15.33509441,787.6516722,822.9867666,775.2178811,797.6516722,-37.79150281,145.025125,-37.76231363,144.9749333
10134,21112,21113,4.875785866,9.442151554,465.7020629,495.1442144,432.8380634,475.7020629,-37.84168413,145.0336189,-37.81707391,145.0190653
10135,21612,25341,37.70896196,43.56096511,252.1631346,315.7240997,216.1763765,262.1631346,-38.01246004,145.3332754,-38.30041675,145.1135606
10136,24601,21111,13.75496165,24.259381,852.5212221,896.7806031,841.7393185,862.5212221,-37.81563374,144.9431104,-37.81175047,145.0849524
10137,21892,21892,7.437422687,8.263802986,232.7542251,261.0180281,216.2062754,242.7542251,-37.72765727,145.0539193,-37.73195749,145.0014232
10138,27453,27453,14.79074134,16.43415704,63.72640559,100.1605626,59.20276388,73.72640559,-37.76340601,145.3685087,-37.76623883,145.3526658
10139,27453,27453,14.79074134,16.43415704,670.1773091,706.6114662,675.694243,680.1773091,-37.76699425,145.3106603,-37.77636145,145.3157475
10140,24975,26981,8.968179054,15.76581334,557.8478436,593.6136569,561.3483307,567.8478436,-37.89304499,145.1424221,-37.83281758,145.1556519
10141,25065,25065,7.765227274,8.628030304,755.5697021,784.1977324,722.6907457,765.5697021,-37.7512761,144.8392574,-37.72946234,144.8795337
10142,27261,27261,10.96673987,12.18526652,334.9457264,367.1309929,280.7069446,344.9457264,-37.83706699,144.7025778,-37.84656554,144.6957774
10143,20912,24601,18.9390048,32.80952753,202.3717627,255.1812902,152.1597374,212.3717627,-37.95148771,144.9881317,-37.80935648,144.9812356
10144,21182,21182,8.354075675,9.282306306,658.7796034,688.0619097,647.8013208,668.7796034,-37.77473648,144.7933288,-37.78712835,144.768278
10145,21112,21112,5.633462783,6.259403092,374.0097516,400.2691547,333.8910938,384.0097516,-37.84225182,145.0693078,-37.83778594,145.0504478
10146,20661,20661,6.620187375,7.35576375,823.3412966,850.6970603,781.1952305,833.3412966,-37.74218427,145.0953,-37.75384816,145.0691882
10147,22174,22174,6.88502239,7.650024878,571.4724472,599.1224721,567.5029658,581.4724472,-38.13614825,145.1068692,-38.12936043,145.1824906
10148,25065,24330,13.25243566,19.39063657,598.1503883,637.5410249,565.3715592,608.1503883,-37.73580267,144.8814171,-37.79228158,144.9067479
10149,24412,24412,6.002118193,6.669020214,727.9827665,754.6517867,700.1127419,737.9827665,-37.81472694,145.1960014,-37.8217977,145.2135752
10150,24330,24330,6.066589641,6.740655157,875.6012416,902.3418968,819.9717343,885.6012416,-37.79383119,144.8598075,-37.78721702,144.8641538
10151,24608,26981,18.8916078,31.54402485,616.669002,668.2130269,559.4949008,626.669002,-37.80080059,144.8998137,-37.83058587,145.0774329
10152,21114,24601,8.428442012,18.88705771,212.1461211,251.0331789,177.7423095,222.1461211,-37.80590458,145.0451403,-37.8078817,144.9867442
10153,24411,24412,6.853416389,11.43961364,682.5895564,714.02917,629.0565534,692.5895564,-37.80783958,145.320618,-37.80572779,145.2375394
10154,24411,23672,10.58916532,16.1102379,856.1375522,892.2477901,847.2572013,866.1375522,-37.78984643,145.3020219,-37.86374369,145.2503348
10155,27071,27071,16.34039908,18.15599898,643.3022,681.458199,633.7590348,653.3022,-37.53754422,145.0455516,-37.53945833,145.049759
