Announcement,Origin,Destination,Distance_Car-Peak,Time_Car-Peak,Earliesttime,Latesttime,Announcementtime,Starttime,Origin_Latitude,Origin_Longitude,Destination_Latitude,Destination_Longitude
11973,26352,21113,6.204055743,12.05061429,740.0619496,772.1125638,704.9156308,750.0619496,-37.86960685,145.0746216,-37.81726304,145.0461877
11974,27261,27261,10.96673987,12.18526652,684.0447189,716.2299854,641.920051,694.0447189,-37.85087962,144.6824658,-37.85341509,144.7047482
11975,25253,23271,8.040677083,14.06325764,345.89431,379.9575677,314.9894841,355.89431,-37.70442193,144.9611263,-37.66983981,144.955433
11976,22311,26981,14.52046167,27.05224562,541.3424226,588.3946683,517.7924404,551.3424226,-37.88171172,145.0613554,-37.82434462,145.08614
11977,25345,25345,8.951060942,9.945623269,732.5948865,762.5405098,725.003589,742.5948865,-38.24097388,145.0936595,-38.25478126,145.0629059
11978,27264,27264,8.797206715,9.774674128,419.2526838,449.0273579,368.1637074,429.2526838,-37.93753271,144.6567399,-37.94261713,144.6373532
11979,21612,21616,10.26939686,15.27380168,729.6313641,764.9051657,706.6111408,739.6313641,-38.01322042,145.3341474,-37.97027425,145.2938453
11980,23673,27351,32.0528871,39.94806145,86.95759381,146.9056553,74.9752661,96.95759381,-37.88029698,145.247047,-37.79496845,144.9703206
11981,23112,23111,8.879696221,11.36534858,649.7650136,681.1303622,603.8671122,659.7650136,-37.85083968,144.9024859,-37.85385909,144.786631
11982,24974,20912,21.10058574,33.83631643,495.7025933,549.5389097,435.8008032,505.7025933,-37.9023141,145.1842471,-37.95653633,145.0248234
11983,22311,20911,6.382859073,10.80463894,740.0300793,770.8347182,735.7130017,750.0300793,-37.88667494,145.0023265,-37.91012235,144.9928279
11984,20912,20912,6.331585937,7.035095486,497.2700836,524.3051791,476.9573445,507.2700836,-37.96166086,145.0509282,-37.96185066,145.0040846
11985,22674,22174,21.16486888,24.06435017,756.3520012,800.4163514,762.4544663,766.3520012,-38.0058103,145.2271623,-38.1373304,145.1447525
11986,21182,23271,21.0109817,26.2824741,741.6710759,787.95355,743.0662537,751.6710759,-37.77341417,144.8373486,-37.68276162,144.9484765
11987,27453,24971,37.14857259,53.33020816,20.09547682,93.42568498,23.57880167,30.09547682,-37.76672985,145.3170556,-37.9114584,145.0831532
11988,22674,24601,36.88716048,43.81956364,192.7253811,256.5449448,185.0364474,202.7253811,-38.02162399,145.1698148,-37.80931866,144.9894985
11989,23434,22671,14.90847562,21.35476094,67.0881442,108.4429051,62.8712022,77.0881442,-38.04204397,145.1569718,-37.99516493,145.1994142
11990,23674,23674,8.032384258,8.924871398,292.987301,321.9121724,296.1835376,302.987301,-37.91860794,145.2287942,-37.92592715,145.2975002
11991,21111,26984,13.83223398,20.21254552,242.6637797,282.8763252,207.4250654,252.6637797,-37.79874651,145.0768278,-37.83103062,145.2126446
11992,24214,25902,23.27038603,37.89918778,145.5025048,203.4016926,132.7290069,155.5025048,-37.77071398,145.1450022,-37.82996259,144.9279769
11993,24330,24330,6.066589641,6.740655157,868.8179587,895.5586138,864.9793054,878.8179587,-37.79076977,144.8918254,-37.79572095,144.8590831
11994,22314,22314,4.498581751,4.998424168,233.2662181,258.2646422,237.3357907,243.2662181,-37.91372648,145.0428979,-37.91732889,145.0964229
11995,24214,24608,21.11626568,33.11683271,176.4005266,229.5173593,181.3844134,186.4005266,-37.76693673,145.1290366,-37.80503516,144.9330054
11996,21892,21892,7.437422687,8.263802986,442.2720125,470.5358155,419.4190138,452.2720125,-37.72033934,145.0331819,-37.72052794,145.0156349
11997,24971,22314,8.283953888,14.34612222,862.363742,896.7098642,837.3786,872.363742,-37.91111722,145.0927304,-37.92840154,145.0574033
11998,25063,25063,5.630719347,6.25635483,202.7691989,229.0255537,198.2034809,212.7691989,-37.7703044,144.9470368,-37.75965609,144.8834192
11999,24601,25063,8.895942252,18.23454424,724.616393,762.8509372,683.4622276,734.616393,-37.80599096,144.9931226,-37.76377193,144.9002293
12000,26985,24975,7.875619318,13.49316146,428.2079012,461.7010626,383.9456811,438.2079012,-37.84028638,145.1588433,-37.87277811,145.1749321
12001,24971,26985,12.40033737,20.9675005,641.4574054,682.4249059,635.7416718,651.4574054,-37.91543888,145.1461307,-37.82004704,145.1119582
12002,27351,27351,6.825442664,7.583825182,173.8520046,201.4358297,181.6868385,183.8520046,-37.7931922,144.9651008,-37.79190725,145.0249841
12003,21892,20662,15.16817714,21.89413607,471.1254179,513.019554,430.745389,481.1254179,-37.72196135,145.042753,-37.7193341,145.1313262
12004,27456,23672,26.095125,34.37276459,627.4456538,681.8184184,582.1654201,637.4456538,-37.77263839,145.4513071,-37.86450101,145.2705297
12005,22314,22314,4.498581751,4.998424168,131.036733,156.0351572,107.8795385,141.036733,-37.91876985,145.0523265,-37.91926281,145.0972932
12006,21181,21181,8.393337,9.32593,663.275542,692.601472,655.0915712,673.275542,-37.70742804,144.7779419,-37.7028272,144.8239898
12007,23271,23271,9.461522169,10.51280241,625.8665742,656.3793766,575.6652367,635.8665742,-37.66241824,144.904564,-37.68230955,144.898622
12008,24411,27453,13.12027097,17.7349957,740.7834271,778.5184228,715.5658058,750.7834271,-37.80674336,145.3002785,-37.76782521,145.3395845
12009,23275,24608,40.02906826,44.22149129,259.0617711,323.2832624,263.5238271,269.0617711,-37.56199331,144.7074181,-37.80061154,144.9063361
12010,24601,21891,8.233800234,19.26004487,909.2317228,948.4917676,858.0627727,919.2317228,-37.82028497,144.960361,-37.77764731,144.9644928
12011,25253,23271,8.040677083,14.06325764,684.4762245,718.5394821,678.2094272,694.4762245,-37.6957493,144.9332983,-37.66494233,144.9041292
12012,24214,24214,8.226967689,9.14107521,649.6222786,678.7633538,619.3125575,659.6222786,-37.77154497,145.1747562,-37.7742646,145.1258435
12013,22674,24974,15.33490228,21.5797735,654.8918949,696.4716684,622.7300304,664.8918949,-38.01196851,145.1416491,-37.91353403,145.193684
12014,21182,21182,8.354075675,9.282306306,456.6523896,485.9346959,425.0569126,466.6523896,-37.77711662,144.8067954,-37.77832559,144.8060714
12015,24211,25713,14.0888933,22.72407672,727.7878447,770.5119214,729.5967144,737.7878447,-37.75506806,145.2157907,-37.69630628,145.1778509
12016,21612,21612,9.734935752,10.81659528,711.7257106,742.5423059,688.7947955,721.7257106,-38.00782177,145.2966521,-38.00968468,145.3499885
12017,21613,21613,8.653800239,9.615333599,909.7621938,939.3775274,875.5952463,919.7621938,-38.08522464,145.2678114,-38.09832835,145.2910557
12018,25251,24608,7.229940669,15.40859871,712.6402025,748.0488012,704.0820669,722.6402025,-37.76550142,144.9268904,-37.81732297,144.9644579
12019,24412,23431,31.20696897,41.26957241,116.7998278,178.0694002,62.16554286,126.7998278,-37.80916864,145.21038,-37.96008112,145.0760401
12020,21112,24975,9.196012572,15.8634278,636.544134,672.4075618,588.2760633,646.544134,-37.84452261,145.0975977,-37.88145309,145.1644824
12021,21182,21181,11.81945748,16.5052684,399.8794907,436.3847591,371.4351664,409.8794907,-37.77265857,144.7920256,-37.71787421,144.7922776
12022,21113,21113,5.096558435,5.662842706,594.4806477,620.1434904,584.6734033,604.4806477,-37.832886,145.0125385,-37.82800619,145.0015155
12023,24975,26984,10.50866094,17.07132083,403.0371055,440.1084263,394.2312613,413.0371055,-37.87440703,145.1213777,-37.82543112,145.1631342
12024,27264,27264,8.797206715,9.774674128,258.2297885,288.0044627,242.0640966,268.2297885,-37.94295862,144.6370638,-37.9456526,144.6839392
12025,24601,24601,3.533588058,3.926208953,267.661294,291.587503,208.1674406,277.661294,-37.82414208,144.9983413,-37.80810859,144.9715231
12026,22314,22314,4.498581751,4.998424168,541.1896961,566.1881203,530.5151524,551.1896961,-37.91069288,145.0877196,-37.92316857,145.0357903
12027,23674,23674,8.032384258,8.924871398,275.4959396,304.420811,228.6491094,285.4959396,-37.91250228,145.261622,-37.92592715,145.2704826
12028,27453,27453,14.79074134,16.43415704,260.9052864,297.3394435,267.6815676,270.9052864,-37.76571004,145.361532,-37.76555895,145.3375497
12029,21112,26981,7.300495496,13.36502952,399.1703936,432.5354232,396.2700962,409.1703936,-37.83861856,145.109494,-37.83671364,145.0896229
12030,23431,23431,8.43538968,9.3726552,764.428019,793.8006742,764.1738351,774.428019,-37.96346038,145.1345148,-37.9732944,145.0650127
12031,20911,20911,3.944466667,4.382740741,635.6831601,660.0659008,591.5733772,645.6831601,-37.91493715,145.0453194,-37.90898499,144.9710773
12032,24601,23112,12.35644107,19.89714357,798.4039583,838.3011018,787.3144378,808.4039583,-37.80841111,144.972103,-37.85015843,144.9140766
12033,27261,24330,21.2366608,27.19851906,741.1293968,788.3279159,719.1395847,751.1293968,-37.83320702,144.7128508,-37.80339339,144.8729913
12034,27352,27352,3.832041,4.257823333,500.1172562,524.3750795,466.0170276,510.1172562,-37.82638636,144.9962157,-37.8251382,144.9635898
12035,27075,23271,16.82427083,23.05238243,231.5047029,274.5570854,222.7427525,241.5047029,-37.67603804,145.1054707,-37.68242257,144.888912
12036,27352,24608,7.098111976,15.36466375,627.8519998,663.2166635,608.1147868,637.8519998,-37.8324002,145.009266,-37.81282374,144.9305414
12037,24601,24608,3.638326596,8.708938276,712.3748183,741.0837566,691.9404711,722.3748183,-37.81540685,144.9204961,-37.81327745,144.9303965
12038,26981,21112,7.317352283,13.47372041,252.3164785,285.7901989,249.314052,262.3164785,-37.82037291,145.14114,-37.85769319,145.094406
12039,20912,20911,7.110064815,10.60841152,256.7407476,287.3491591,218.1511756,266.7407476,-37.96086371,145.0699266,-37.90193339,144.9999331
12040,25341,25341,15.21394815,16.90438683,317.5946889,354.4990758,321.6067086,327.5946889,-38.31252266,145.1071742,-38.31045393,145.156088
12041,27453,27453,14.79074134,16.43415704,572.6417204,609.0758775,582.4276743,582.6417204,-37.77133791,145.323887,-37.76280167,145.367782
12042,27351,21891,5.017332506,10.77144789,801.558489,832.3299369,742.8486343,811.558489,-37.80203568,144.9868502,-37.75815919,145.0432318
12043,21613,21613,8.653800239,9.615333599,281.7835064,311.39884,289.1445772,291.7835064,-38.08312957,145.2410804,-38.08187253,145.2830655
12044,21182,27075,32.29313256,35.17004505,799.6553617,854.8254067,761.4757203,809.6553617,-37.77794778,144.8428511,-37.66194871,145.0687694
12045,23431,23431,8.43538968,9.3726552,344.9220759,374.2947311,350.8806454,354.9220759,-37.96251115,145.0986755,-37.96672573,145.09055
12046,24214,24412,13.17744116,18.18642857,540.8348105,579.0212391,545.2957443,550.8348105,-37.77252706,145.1169898,-37.81079454,145.2803846
12047,27267,27261,17.07958117,21.35023523,787.0457443,828.3959796,788.5222055,797.0457443,-37.87873595,144.5418797,-37.84819278,144.6627879
12048,24974,22671,12.84692839,19.50384968,882.5810347,922.0848844,853.4768943,892.5810347,-37.9038303,145.2189458,-37.99391137,145.2079813
12049,21182,21182,8.354075675,9.282306306,737.8854814,767.1677877,683.2856457,747.8854814,-37.77571876,144.7710293,-37.7822925,144.8086778
12050,25341,25341,15.21394815,16.90438683,440.3130487,477.2174355,438.0244871,450.3130487,-38.3072359,145.1301071,-38.29942069,145.1576846
12051,26984,20661,20.58981459,32.59063625,117.8457716,170.4364079,101.1725106,127.8457716,-37.84222964,145.1991418,-37.74029691,145.0794878
12052,27261,24654,25.70253227,30.73617458,739.1920186,789.9281932,711.1246747,749.1920186,-37.8470575,144.7297796,-37.68460731,144.5670468
12053,26985,24608,23.04557282,36.84170888,286.6788185,343.5205274,245.1765605,296.6788185,-37.83109356,145.1740845,-37.81456294,144.9112641
12054,20661,20661,6.620187375,7.35576375,838.1924212,865.5481849,819.1607899,848.1924212,-37.75464085,145.0300204,-37.75720766,145.1040039
12055,21891,27261,36.39329364,48.6722776,430.2778764,498.950154,421.474218,440.2778764,-37.76401318,144.9847938,-37.84013226,144.6642348
12056,24601,24601,3.533588058,3.926208953,310.8746413,334.8008503,270.7786048,320.8746413,-37.8144993,144.975727,-37.81627659,144.9573167
12057,23673,23672,7.766040179,12.07856548,285.2056706,317.2842361,256.9356703,295.2056706,-37.87116984,145.2582294,-37.87271796,145.3226877
12058,26352,26352,5.912110744,6.569011938,558.0648724,584.6338843,555.5488982,568.0648724,-37.87104573,145.0089135,-37.85900459,145.0283503
12059,25715,21111,21.86236752,37.88881196,173.9536061,231.8424181,160.3244581,183.9536061,-37.65951009,145.1693682,-37.80865069,145.0797295
12060,21182,27261,18.81778431,23.89551216,684.9110985,728.8066106,641.7836014,694.9110985,-37.77700328,144.7997001,-37.83623445,144.6556981
12061,22671,23431,14.64375425,20.91065987,472.1484047,513.0590645,434.4749484,482.1484047,-37.98714976,145.1613706,-37.9797112,145.0696558
12062,27456,21618,61.94971354,69.76123958,400.0322349,489.7934745,404.4274666,410.0322349,-37.78098602,145.4863592,-38.16473747,145.3106946
12063,20911,22311,6.366476823,10.78565945,427.5227921,458.3084516,402.8454415,437.5227921,-37.91539209,145.0213937,-37.88269678,145.0745535
12064,26985,24412,10.61837304,16.27712226,881.9080667,918.1851889,875.9904146,891.9080667,-37.84176177,145.1415698,-37.81007612,145.1954205
12065,20912,20912,6.331585937,7.035095486,325.3305881,352.3656836,308.895526,335.3305881,-37.95349956,145.0619502,-37.95217098,144.9917574
12066,25063,25251,5.971202117,11.53061799,821.7938631,853.3244811,801.1915391,831.7938631,-37.76769896,144.8758837,-37.7619514,145.0024142
12067,24214,24214,8.226967689,9.14107521,589.9041586,619.0452338,570.1320241,599.9041586,-37.77490673,145.1471793,-37.77362246,145.1794007
12068,24211,24211,9.779828706,10.86647634,324.1466121,355.0130884,276.3559086,334.1466121,-37.74121339,145.2483229,-37.75446404,145.2685104
12069,20912,20912,6.331585937,7.035095486,568.8651824,595.9002779,566.0432344,578.8651824,-37.95820655,145.0589046,-37.96511518,145.0694915
12070,21112,21112,5.633462783,6.259403092,271.9183526,298.1777557,266.6028479,281.9183526,-37.84861003,145.0331837,-37.85640641,145.1047065
12071,24975,24975,7.005550782,7.783945313,402.5416544,430.3255997,352.8616465,412.5416544,-37.8786877,145.1396646,-37.89046901,145.1673851
12072,24974,24214,20.40074707,28.67506452,419.6949643,468.3700288,419.5142054,429.6949643,-37.90110113,145.1766976,-37.77173384,145.1410833
12073,22311,21612,35.86371253,43.98722209,683.7130987,747.7003207,631.6941605,693.7130987,-37.87811243,145.0649813,-38.01926538,145.301448
12074,26984,26984,6.234636,6.927373333,494.2799023,521.2072756,461.018204,504.2799023,-37.83882453,145.1520996,-37.82516628,145.1657477
12075,21181,21181,8.393337,9.32593,275.0946552,304.4205852,270.8614918,285.0946552,-37.71285854,144.7918432,-37.71489498,144.7918432
12076,23112,27261,20.09882561,24.15594394,790.8725918,835.0285358,741.2682965,800.8725918,-37.84081012,144.9000229,-37.83313134,144.7206641
12077,23673,24601,32.59186277,43.91067922,511.3038311,575.2145103,507.127694,521.3038311,-37.86791286,145.2646193,-37.81041529,144.983845
12078,24601,22314,16.16875303,29.10025379,767.9524083,817.0526621,729.307052,777.9524083,-37.81786482,144.9415158,-37.9154708,145.0114212
12079,25341,25341,15.21394815,16.90438683,555.2502718,592.1546586,547.0866886,565.2502718,-38.29965055,145.1142863,-38.31053055,145.1489759
12080,24971,22674,16.49514254,22.04613238,428.8002146,470.8463469,384.7080882,438.8002146,-37.91157213,145.0664657,-38.01922913,145.2260009
12081,25253,25253,5.958645332,6.620717036,550.8238149,577.4445319,505.5970685,560.8238149,-37.70819263,144.9414148,-37.71490449,144.8974987
12082,25344,25344,16.67396633,18.52662925,317.1968583,355.7234875,312.74977,327.1968583,-38.40508205,144.9681036,-38.40097332,144.9263642
12083,25713,20662,12.68990407,18.90915666,883.0543271,921.9634838,884.9627078,893.0543271,-37.70403583,145.2394166,-37.72325616,145.0740092
12084,27453,27453,14.79074134,16.43415704,399.5263204,435.9604774,359.394451,409.5263204,-37.7730376,145.3445264,-37.7791565,145.3551367
12085,25253,20661,16.15677056,26.40341388,204.4087313,250.8121451,159.6905725,214.4087313,-37.70985174,144.9002525,-37.75029992,145.0892072
12086,25902,24608,6.05411987,12.01409773,895.1651667,927.1792644,899.8670042,905.1651667,-37.84339547,144.9700125,-37.81513007,144.8986542
12087,25901,25902,6.096978835,10.79818767,839.4962447,870.2944324,812.567747,849.4962447,-37.8593474,144.9921454,-37.84002779,144.951169
12088,27352,27352,3.832041,4.257823333,431.3429997,455.600823,377.3364191,441.3429997,-37.82604595,144.971275,-37.82252842,145.0291316
12089,21891,21891,5.076000888,5.640000987,371.8147603,397.4547612,355.8329683,381.8147603,-37.7624647,145.0211907,-37.76756334,144.9836338
12090,25713,25713,9.672561225,10.74729025,505.8037548,536.5510451,480.6272809,515.8037548,-37.6957784,145.1608623,-37.69592922,145.1733497
12091,20662,20662,13.75727637,15.28586263,442.2932883,477.5791509,416.7989634,452.2932883,-37.72069173,145.10927,-37.70817131,145.1021598
12092,24214,24412,13.17744116,18.18642857,604.7920063,642.9784348,553.4898309,614.7920063,-37.77773967,145.151969,-37.81843247,145.2437847
12093,24214,24214,8.226967689,9.14107521,279.7630633,308.9041385,250.4739387,289.7630633,-37.77959052,145.1066848,-37.7768709,145.1116196
12094,25252,25252,6.046701332,6.718557036,402.2620961,428.9806531,379.720342,412.2620961,-37.73193251,144.9217134,-37.72797019,144.9180895
12095,26985,25901,19.74537463,34.74838523,386.3240167,441.072402,338.8569264,396.3240167,-37.83797871,145.12299,-37.86434613,144.9628581
12096,27352,24608,7.098111976,15.36466375,429.0437783,464.4084421,406.1420926,439.0437783,-37.822831,145.0208664,-37.80620723,144.9443109
12097,22671,22671,7.175484661,7.972760734,289.5410834,317.5138441,298.5725645,299.5410834,-37.97936251,145.2457345,-37.98019821,145.1700829
12098,21612,21612,9.734935752,10.81659528,257.7658492,288.5824445,219.9249026,267.7658492,-38.02481609,145.3558017,-38.00785979,145.3292062
12099,23112,23112,4.561593817,5.068437574,886.6851034,911.7535409,874.6921912,896.6851034,-37.85144524,144.9091505,-37.8390313,144.8507625
12100,24411,24411,6.791137773,7.545708637,232.9743185,260.5200272,235.5123829,242.9743185,-37.81180865,145.3055087,-37.79385331,145.2662825
12101,27453,27453,14.79074134,16.43415704,463.2212989,499.6554559,465.265891,473.2212989,-37.76994038,145.3157475,-37.77296206,145.3423461
12102,24601,24601,3.533588058,3.926208953,386.3926366,410.3188456,344.5985685,396.3926366,-37.81457493,144.960216,-37.82580593,144.9245551
12103,24608,24330,8.71225389,16.41350742,710.8731585,747.286666,698.7250052,720.8731585,-37.81471418,144.9848947,-37.79813985,144.8509699
12104,27352,27352,3.832041,4.257823333,689.0960994,713.3539227,648.5401739,699.0960994,-37.83020647,145.0050609,-37.81477473,144.9821503
12105,24975,24975,7.005550782,7.783945313,651.8355451,679.6194904,632.2870313,661.8355451,-37.88819609,145.1627408,-37.87815735,145.129215
12106,26984,26984,6.234636,6.927373333,513.5228929,540.4502662,480.7318992,523.5228929,-37.84067843,145.2143869,-37.83284668,145.217436
12107,21453,21612,17.3326113,20.7239574,616.0616117,656.7855691,600.9673938,626.0616117,-38.08043466,145.4668098,-38.02755344,145.3619056
12108,23672,27452,13.11442634,18.35120089,251.2895061,289.640707,242.2818402,261.2895061,-37.86908281,145.272709,-37.88514298,145.3306246
12109,21114,21114,6.010686571,6.678540634,362.7582982,389.4368388,356.3664901,372.7582982,-37.79811779,145.029186,-37.81127217,144.9965524
12110,24601,24608,3.638326596,8.708938276,278.2702435,306.9791818,280.2214088,288.2702435,-37.82028497,144.940646,-37.8073793,144.9014081
12111,21892,20661,8.103740049,14.37527269,648.0450731,682.4203457,632.3174749,658.0450731,-37.7186796,145.0415929,-37.74173131,145.0693332
12112,23434,23434,6.687930178,7.431033531,174.0709768,201.5020103,135.5971792,184.0709768,-38.04227225,145.0831031,-38.05406679,145.1089354
12113,21113,26981,9.180462462,16.76908308,769.5324925,806.3015756,732.7527165,779.5324925,-37.81745218,145.0670733,-37.83247715,145.0887522
12114,25252,25252,6.046701332,6.718557036,240.5190721,267.2376292,228.6609953,250.5190721,-37.7318193,144.9686793,-37.73653635,144.9965109
12115,20661,20661,6.620187375,7.35576375,422.9243014,450.2800652,405.3280363,432.9243014,-37.75834008,145.0306007,-37.74818608,145.0923987
12116,21892,21892,7.437422687,8.263802986,261.1516577,289.4154607,270.803023,271.1516577,-37.72407374,144.9983779,-37.71483203,145.0046136
12117,27261,27261,10.96673987,12.18526652,909.1253876,941.3106541,900.1631081,919.1253876,-37.83528838,144.6743632,-37.83683993,144.6729163
12118,21452,24608,74.7001764,76.17799017,63.67118801,159.8491782,54.18157879,73.67118801,-38.01219026,145.5658531,-37.81978054,144.9469199
12119,22174,22174,6.88502239,7.650024878,668.2779054,695.9279302,660.0142055,678.2779054,-38.12657666,145.1634764,-38.14484276,145.1887319
12120,26984,26985,6.06136288,9.93004697,358.7296236,388.6596706,334.5563648,368.7296236,-37.82558246,145.1731524,-37.82897505,145.1797456
12121,24971,26352,8.875355892,15.23315556,555.1337599,590.3669155,525.3489576,565.1337599,-37.91354341,145.133361,-37.85995123,145.0754919
12122,23672,23672,7.742508692,8.602787435,600.3888288,628.9916162,600.424707,610.3888288,-37.85954056,145.3085949,-37.87733762,145.2923227
12123,24971,24971,5.994361,6.660401111,428.8156213,455.4760224,423.2403109,438.8156213,-37.92017754,145.1407616,-37.89853133,145.0705287
12124,25063,24330,8.109901761,14.99190724,396.6339467,431.625854,392.8960319,406.6339467,-37.76331881,144.9164598,-37.80380914,144.9138469
12125,22311,22314,6.48499088,11.19271258,277.8938557,309.0865683,260.1088078,287.8938557,-37.89216858,145.0568594,-37.91755641,145.0259266
12126,27075,20662,13.48006108,20.30592857,669.2466897,709.5526183,663.1112336,679.2466897,-37.66142131,145.0317779,-37.70922725,145.1451113
12127,26351,24608,8.353426281,17.02615173,289.504484,326.5306357,237.8172021,299.504484,-37.84959519,144.9952981,-37.80155676,144.9043069
12128,24975,24975,7.005550782,7.783945313,252.2548473,280.0387927,250.8766446,262.2548473,-37.88777939,145.1630311,-37.87228564,145.1402451
12129,23275,23275,9.428344389,10.47593821,852.2630225,882.7389607,795.9438541,862.2630225,-37.57326244,144.7121948,-37.55658413,144.7171163
12130,24975,24975,7.005550782,7.783945313,852.4160379,880.1999832,859.8451108,862.4160379,-37.87936958,145.1345849,-37.87535408,145.1624506
12131,23674,25901,26.89871296,41.48663889,148.0087585,209.4953974,109.3676304,158.0087585,-37.91246436,145.2732425,-37.87120046,144.9659028
12132,24601,23112,12.35644107,19.89714357,676.1264129,716.0235565,617.4365392,686.1264129,-37.8071254,145.0035599,-37.84459486,144.8520665
12133,23271,24608,20.2330894,30.3750889,201.677504,252.0525929,166.7949666,211.677504,-37.67289132,144.8942743,-37.81955369,144.9154674
12134,25344,25344,16.67396633,18.52662925,259.4235252,297.9501544,227.5457336,269.4235252,-38.40919078,144.9027408,-38.40308528,144.9069437
12135,20912,20912,6.331585937,7.035095486,462.5017704,489.5368659,440.2931752,472.5017704,-37.96898705,145.0383109,-37.96465967,145.0320747
12136,23674,23674,8.032384258,8.924871398,291.9727597,320.8976311,251.0919231,301.9727597,-37.91985941,145.2957571,-37.92160389,145.2212409
12137,24412,24412,6.002118193,6.669020214,286.3143065,312.9833267,279.2060103,296.3143065,-37.80357253,145.2408799,-37.81782749,145.2355061
12138,24975,26352,9.478380369,16.47658144,391.9643182,428.4408996,347.4552896,401.9643182,-37.88171826,145.1071546,-37.85658122,145.0663537
12139,21892,24601,13.45668123,29.21772955,213.1193245,262.3370541,153.8629874,223.1193245,-37.71754796,145.0143297,-37.80425147,144.9764519
12140,21892,23271,14.76993865,22.98904572,767.9084879,810.8975336,731.1170919,777.9084879,-37.7310899,145.0130246,-37.67330572,144.8835497
12141,22171,21613,13.00062465,17.21502258,702.5371986,739.7522212,644.1601881,712.5371986,-38.12964069,145.2121597,-38.09227169,145.3096512
12142,27071,27071,16.34039908,18.15599898,373.4530456,411.6090446,371.6457228,383.4530456,-37.53180191,145.1188188,-37.5228319,145.100103
12143,21111,21111,5.6648858,6.294317555,778.049506,804.3438236,718.9004054,788.049506,-37.80067442,145.1115026,-37.81201509,145.1200625
12144,21111,21111,5.6648858,6.294317555,232.0874092,258.3817268,213.5389797,242.0874092,-37.79984277,145.0444743,-37.80555091,145.1109223
12145,24971,24971,5.994361,6.660401111,427.9010177,454.5614188,396.0190599,437.9010177,-37.91737225,145.0991153,-37.90012352,145.1008566
12146,27261,27261,10.96673987,12.18526652,270.6051653,302.7904318,221.9207827,280.6051653,-37.83763463,144.6784145,-37.84648985,144.6930282
12147,27264,24608,29.46719625,38.45930564,159.8586113,218.3179169,150.8826339,169.8586113,-37.94235152,144.7164916,-37.81683146,144.9347448
12148,21612,21612,9.734935752,10.81659528,772.1251707,802.941766,722.8019602,782.1251707,-38.0074796,145.3106038,-38.00900035,145.358127
12149,21182,27261,18.81778431,23.89551216,698.5686347,742.4641468,690.4625722,708.5686347,-37.77911897,144.7907223,-37.84891179,144.6687202
12150,25345,25345,8.951060942,9.945623269,597.1591546,627.1047778,539.7375869,607.1591546,-38.25478126,145.065517,-38.23871727,145.0959805
12151,21892,21891,7.076356482,13.26317735,116.7227483,149.9859256,57.67197836,126.7227483,-37.71652949,145.0433331,-37.77043368,145.0377215
12152,25252,25252,6.046701332,6.718557036,842.6282432,869.3468002,793.724483,852.6282432,-37.73495142,144.9992651,-37.74449872,144.9180895
12153,24330,27351,12.00916306,25.12886611,258.1951718,303.324038,253.5455269,268.1951718,-37.78888001,144.8596626,-37.79542196,144.9883001
12154,21616,21616,8.242109257,9.157899174,428.706467,457.8643662,424.4649893,438.706467,-37.9818206,145.2656642,-37.98307398,145.2615969
12155,22311,22311,6.427178,7.141308889,485.5888276,512.7301365,452.218456,495.5888276,-37.88508368,145.0429361,-37.88474269,145.004502
12156,27261,21182,18.70349827,24.38783092,712.6381035,757.0259344,714.9900463,722.6381035,-37.84766298,144.6923048,-37.77367863,144.7734909
12157,24975,24975,7.005550782,7.783945313,482.5374076,510.3213529,424.0309139,492.5374076,-37.88308202,145.1608541,-37.87330846,145.0924961
12158,25621,25621,53.31710832,59.24123147,472.3194592,551.5606906,429.735591,482.3194592,-37.32087297,145.7905319,-37.33397517,145.7663312
12159,25252,25065,9.603562627,16.55618081,675.0615585,711.6177393,663.1825777,685.0615585,-37.73038531,144.9801308,-37.73829352,144.8547594
12160,24412,24412,6.002118193,6.669020214,270.1567986,296.8258188,236.0942069,280.1567986,-37.80376159,145.2005038,-37.80224913,145.2706536
12161,26985,26985,6.267397933,6.963775481,513.7943101,540.7580856,461.7584867,523.7943101,-37.82000921,145.1732136,-37.84062685,145.1176193
12162,21891,21891,5.076000888,5.640000987,608.7318408,634.3718418,566.3470828,618.7318408,-37.76457969,145.0165505,-37.77349286,145.0387366
12163,26352,22311,5.13454717,9.198374883,815.9889675,845.1873424,776.6509314,825.9889675,-37.86850876,145.0775226,-37.87674849,145.0642561
12164,24975,24971,6.766257639,11.57800659,651.6979552,683.2759618,614.2069458,661.6979552,-37.87243717,145.1639019,-37.91596961,145.1095631
12165,24412,24412,6.002118193,6.669020214,221.9797938,248.648814,231.6253774,231.9797938,-37.81843247,145.1958562,-37.80697557,145.2312942
12166,20912,20912,6.331585937,7.035095486,641.3917586,668.4268541,584.9372248,651.3917586,-37.96052208,145.0358454,-37.96446987,145.0194574
12167,27351,26981,16.76981982,24.55334379,353.4802621,398.0336059,332.5323554,363.4802621,-37.80067514,145.0051196,-37.83444409,145.1185015
12168,25344,25901,81.92993452,83.6141238,610.2701006,713.8842244,612.0962899,620.2701006,-38.39721019,144.8959292,-37.87551755,144.9574936
12169,24214,26985,9.795868687,16.01584451,430.1843227,466.2001673,418.4021754,440.1843227,-37.76467037,145.1750465,-37.83094224,145.1893258
