Announcement,Origin,Destination,Distance_Car-Peak,Time_Car-Peak,Earliesttime,Latesttime,Announcementtime,Starttime,Origin_Latitude,Origin_Longitude,Destination_Latitude,Destination_Longitude
101940,27453,27453,14.79074134,16.43415704,513.1574059,549.591563,500.3844257,523.1574059,-37.77953421,145.3340613,-37.76533233,145.3094975
101941,21182,25063,14.32048005,20.89824402,724.3295299,765.2277739,695.4080937,734.3295299,-37.76914502,144.7597347,-37.76562216,144.8782023
101942,24601,24601,3.533588058,3.926208953,518.0892594,542.0154684,495.6154473,528.0892594,-37.8155203,144.9709433,-37.8134783,144.9536927
101943,25901,22311,5.913101571,10.17151934,865.827708,895.9992273,840.2957306,875.827708,-37.8663532,144.9931603,-37.89819265,145.0615004
101944,24975,24975,7.005550782,7.783945313,561.836245,589.6201903,533.1861991,571.836245,-37.891757,145.0916253,-37.8740661,145.1096219
101945,22174,25345,16.25546104,17.82932191,655.0932703,692.9225922,622.2819833,665.0932703,-38.13122899,145.1572351,-38.2462138,145.0289608
101946,22311,22314,6.48499088,11.19271258,608.6399269,639.8326394,618.3727203,618.6399269,-37.89205492,145.0192955,-37.9133852,145.0540671
101947,22311,22311,6.427178,7.141308889,819.8586674,846.9999763,771.3795716,829.8586674,-37.87587709,145.0327837,-37.89277478,145.0702025
101948,26985,24974,11.4062332,18.57097628,773.6380821,812.2090584,760.6401368,783.6380821,-37.8394541,145.1984706,-37.91414052,145.1856989
101949,27453,27453,14.79074134,16.43415704,258.3105458,294.7447028,205.5074793,268.3105458,-37.76982707,145.3775203,-37.77749458,145.3587704
101950,23673,23673,7.21150408,8.012782311,775.1470079,803.1597902,747.0678667,785.1470079,-37.87344216,145.2434163,-37.86465587,145.2413831
101951,25715,25715,8.155752081,9.061946757,656.8333059,685.8952527,632.4677272,666.8333059,-37.65427534,145.169078,-37.66399163,145.1197301
101952,27453,27453,14.79074134,16.43415704,513.0976875,549.5318445,521.9041755,523.0976875,-37.77288652,145.3224335,-37.77998746,145.3265032
101953,24974,24971,9.359988406,15.89747971,315.0061753,350.903655,274.5461817,325.0061753,-37.91611159,145.141999,-37.91775134,145.0702385
101954,20911,20911,3.944466667,4.382740741,433.1253316,457.5080723,407.5142232,443.1253316,-37.92005525,145.0211037,-37.91410309,145.0189286
101955,21618,21612,18.96830002,23.40898788,788.3372725,831.7462604,740.1645845,798.3372725,-38.17187506,145.2795956,-38.01150958,145.3713521
101956,21113,21113,5.096558435,5.662842706,387.8306016,413.4934443,329.7957604,397.8306016,-37.82350466,145.0344395,-37.83322645,145.076936
101957,22174,22174,6.88502239,7.650024878,753.5185483,781.1685732,715.9497948,763.5185483,-38.1451097,145.1154329,-38.1343941,145.1102076
101958,22671,22674,8.059785246,11.86739832,653.5810148,685.4484131,631.5032081,663.5810148,-37.99505097,145.1920088,-38.0041377,145.1888338
101959,25344,25344,16.67396633,18.52662925,556.3530425,594.8796718,564.1578501,566.3530425,-38.40984356,144.9483933,-38.40293169,144.949118
101960,25063,21181,15.21152567,19.70844274,259.1370308,298.8454735,212.1695112,269.1370308,-37.76211049,144.8896506,-37.71557379,144.7840237
101961,21181,21182,11.83505735,16.48754197,487.9028601,524.3904021,449.55268,497.9028601,-37.70795601,144.8254379,-37.77473648,144.7662508
101962,23431,22311,12.66832717,20.2616439,568.8767973,609.1384412,576.0524997,578.8767973,-37.96718136,145.1297266,-37.88822831,145.0081279
101963,24608,24608,8.974677865,9.971864294,729.2708473,759.2427116,736.6570007,739.2708473,-37.8039009,144.9750387,-37.81974273,144.9637332
101964,25344,25344,16.67396633,18.52662925,441.9326115,480.4592408,398.5539956,451.9326115,-38.39809337,144.912596,-38.39521342,144.9257845
101965,24608,26985,23.08729862,35.64695116,203.602831,259.2497821,144.2579578,213.602831,-37.81868409,144.9835903,-37.83014779,145.1356185
101966,26351,24608,8.353426281,17.02615173,176.6657604,213.6919122,139.9484072,186.6657604,-37.84827059,145.024299,-37.80382528,144.9505434
101967,25063,25063,5.630719347,6.25635483,444.2428399,470.4991947,397.7197527,454.2428399,-37.75701289,144.9522537,-37.75085802,144.8868972
101968,21181,21181,8.393337,9.32593,714.0765161,743.4024461,710.0109224,724.0765161,-37.71300939,144.7779419,-37.72062717,144.8219626
101969,23674,26352,22.56884456,32.20987655,696.4669884,748.676865,648.9493583,706.4669884,-37.91948018,145.2934331,-37.8710836,145.0933332
101970,24412,24412,6.002118193,6.669020214,646.1739999,672.8430201,589.2680021,656.1739999,-37.80618153,145.2494489,-37.81389509,145.2623751
101971,24608,25251,7.201004315,15.1962607,563.1250273,598.321288,514.7318922,573.1250273,-37.80601818,144.9619939,-37.76044075,144.9697984
101972,20661,21892,8.228149306,14.87490856,430.8288152,465.7037237,377.162098,440.8288152,-37.73950422,145.1035687,-37.72343248,145.0333269
101973,24214,26985,9.795868687,16.01584451,286.1091322,322.1249767,257.5823229,296.1091322,-37.77702199,145.169386,-37.83381736,145.1219739
101974,24412,24412,6.002118193,6.669020214,514.8785763,541.5475965,483.0486454,524.8785763,-37.8198315,145.2308585,-37.81899965,145.2683298
101975,24214,24214,8.226967689,9.14107521,315.7151429,344.8562181,274.1407582,325.7151429,-37.78159247,145.1248275,-37.76187521,145.1046528
101976,24654,24654,13.82817148,15.36463498,602.3920595,637.7566945,601.7970799,612.3920595,-37.67906739,144.5763015,-37.69052409,144.5622749
101977,27261,27261,10.96673987,12.18526652,476.2729301,508.4581966,421.9213782,486.2729301,-37.8475873,144.6616304,-37.85273392,144.6525149
101978,23672,23672,7.742508692,8.602787435,512.7436838,541.3464712,511.3342275,522.7436838,-37.86196399,145.2657352,-37.85605688,145.2885453
101979,24411,27453,13.12027097,17.7349957,813.9653043,851.7003,794.7883153,823.9653043,-37.79279489,145.3182935,-37.76079981,145.343945
101980,26985,24975,7.875619318,13.49316146,777.443707,810.9368684,736.6282994,787.443707,-37.82318698,145.156666,-37.87114918,145.1295052
101981,24411,24411,6.791137773,7.545708637,659.6502091,687.1959177,611.8558943,669.6502091,-37.81112824,145.2805201,-37.79510073,145.2520448
101982,24971,24971,5.994361,6.660401111,374.1305955,400.7909966,373.7448789,384.1305955,-37.91020739,145.0757527,-37.91255777,145.0809766
101983,20662,25715,13.36902295,18.67328261,274.9940543,313.6673369,251.3492564,284.9940543,-37.70737935,145.1079641,-37.64983146,145.1001361
101984,21114,21112,8.169357889,16.20450679,757.2841183,793.4886251,714.1393936,767.2841183,-37.81013817,145.0697968,-37.84913988,145.0816393
101985,20661,20661,6.620187375,7.35576375,683.3785864,710.7343501,666.5556066,693.3785864,-37.75169657,145.0697684,-37.74939399,145.0854355
101986,25341,25344,35.13268077,33.68814285,500.5516204,554.2397633,466.7376754,510.5516204,-38.31144998,145.1244464,-38.39475263,144.9017263
101987,23434,23434,6.687930178,7.431033531,663.7905882,691.2216217,651.2426097,673.7905882,-38.03588036,145.1292529,-38.0552082,145.1234479
101988,25341,25341,15.21394815,16.90438683,303.649434,340.5538209,252.2105276,313.649434,-38.3134804,145.1666836,-38.31508942,145.1563783
101989,26984,26985,6.06136288,9.93004697,569.3887201,599.3187671,575.1908635,579.3887201,-37.83916504,145.1529708,-37.8197444,145.1495534
101990,22674,27352,33.43938119,40.32120548,401.9539175,462.275123,384.3975269,411.9539175,-38.01698632,145.203207,-37.8142452,145.0046259
101991,24330,23111,11.00222281,14.82714062,739.2651845,774.0923251,692.8397748,749.2651845,-37.78623434,144.9165995,-37.8631341,144.8051669
101992,24601,24601,3.533588058,3.926208953,523.8970893,547.8232983,468.1425655,533.8970893,-37.80447836,144.9802209,-37.80950774,144.9284691
101993,25715,20662,13.35895169,18.88528382,519.9663648,558.8516486,518.4574607,529.9663648,-37.67028086,145.103184,-37.70696452,145.0895356
101994,25713,25715,11.07196693,16.61506481,769.0145793,805.6296441,727.0535251,779.0145793,-37.70260304,145.2330277,-37.66482015,145.1101508
101995,25345,25345,8.951060942,9.945623269,306.590309,336.5359322,270.9847846,316.590309,-38.25225692,145.0354887,-38.24189182,145.0396956
101996,21453,21453,8.666420412,9.629356013,684.7270873,714.3564434,675.5947977,694.7270873,-38.06847806,145.4627368,-38.06775457,145.4643369
101997,23111,23111,8.410533485,9.345037205,302.2257981,331.5708353,253.0115024,312.2257981,-37.86726053,144.8300745,-37.8649891,144.8080631
101998,24330,23112,7.67179216,12.21970194,723.0615426,755.2812445,707.9447808,733.0615426,-37.80006741,144.8600972,-37.84043165,144.8864039
101999,20662,20662,13.75727637,15.28586263,870.5395267,905.8253893,869.8335883,880.5395267,-37.70617256,145.0661734,-37.7137527,145.0790879
102000,27352,25901,6.230874584,12.61821709,515.2083529,547.82657,487.3187593,525.2083529,-37.82699152,145.0249265,-37.86052134,144.9708324
102001,21613,22171,13.01145553,17.18579534,447.9327538,485.1185492,438.1330043,457.9327538,-38.09185268,145.2342523,-38.14008979,145.1985108
102002,23672,23672,7.742508692,8.602787435,769.3045034,797.9072908,775.1933021,779.3045034,-37.86487968,145.292468,-37.86980227,145.2725637
102003,25902,20912,17.68329361,26.60218833,660.8985064,707.5006947,623.8982674,670.8985064,-37.84301707,144.9711721,-37.96591233,145.0017642
102004,27076,20662,18.38463241,23.289,739.8547806,783.1437806,686.6156327,749.8547806,-37.66174312,145.0249016,-37.70387212,145.1430798
102005,24411,24411,6.791137773,7.545708637,663.4527036,690.9984123,635.8669027,673.4527036,-37.81203546,145.3142256,-37.80712136,145.2526259
102006,23112,23112,4.561593817,5.068437574,261.2482537,286.3166912,202.232109,271.2482537,-37.83910699,144.8568476,-37.83747955,144.8720604
102007,21112,21113,4.875785866,9.442151554,669.5665807,699.0087322,624.8285542,679.5665807,-37.84024596,145.0664062,-37.82115933,145.010798
102008,27453,27453,14.79074134,16.43415704,345.7001071,382.1342642,295.421216,355.7001071,-37.77704132,145.3121138,-37.76525679,145.3074627
102009,26352,24214,17.58886123,31.24195478,740.3365429,791.5784977,721.6498068,750.3365429,-37.86055707,145.0199374,-37.76410379,145.1753368
102010,23111,24605,16.65910186,21.98538151,466.3672706,508.3526521,461.8485495,476.3672706,-37.85465409,144.8134211,-37.82965634,144.9593457
102011,24974,24975,8.202626811,14.05618433,618.3476381,652.4038224,579.6936892,628.3476381,-37.91053952,145.1971684,-37.87421762,145.0906094
102012,26352,21112,5.690484848,10.87897597,847.6110232,878.4899992,824.0552606,857.6110232,-37.87161371,145.0231285,-37.83998103,145.0510281
102013,27453,27453,14.79074134,16.43415704,826.075293,862.50945,814.9044357,836.075293,-37.77673916,145.3547007,-37.76604998,145.313858
102014,25063,25063,5.630719347,6.25635483,420.1399481,446.3963029,417.5135136,430.1399481,-37.76683048,144.9184886,-37.75882537,144.9218216
102015,25251,21891,5.559690885,11.80010826,261.6945322,293.4946405,235.0890851,271.6945322,-37.75707957,144.9216719,-37.76567495,145.0414917
102016,21112,21112,5.633462783,6.259403092,501.5116586,527.7710617,507.9817171,511.5116586,-37.83869425,145.0415981,-37.83638562,145.0878776
102017,21112,27352,8.185505747,16.17332126,516.1479586,552.3212799,473.4191107,526.1479586,-37.83801302,145.0672767,-37.83077381,144.9905605
102018,21113,25902,10.46933605,19.86578939,820.3230133,860.1888027,787.0115379,830.3230133,-37.82134847,145.0103629,-37.84873078,144.9323254
102019,26985,26985,6.267397933,6.963775481,343.4057436,370.3695191,293.9073711,353.4057436,-37.81929043,145.1427311,-37.82394359,145.116458
102020,21616,22674,11.97743386,18.17140384,146.2945294,184.4659332,94.97460297,156.2945294,-37.98413746,145.2584011,-38.00463187,145.1476016
102021,25901,27352,6.227334166,12.61931791,727.4095271,760.028845,695.1641507,737.4095271,-37.86385383,144.9486494,-37.81590941,144.9815703
102022,25345,25345,8.951060942,9.945623269,403.8959956,433.8416189,345.4843539,413.8959956,-38.24732298,145.0311368,-38.24051491,145.1071505
102023,24975,26981,8.968179054,15.76581334,908.5101268,944.2759402,896.7032146,918.5101268,-37.88274108,145.1125246,-37.8234368,145.0986202
102024,24214,24974,20.41552968,28.52536887,316.3838994,364.9092683,281.3933402,326.3838994,-37.76591687,145.144857,-37.89920587,145.2212687
102025,23673,23673,7.21150408,8.012782311,564.1983258,592.2111081,518.9056854,574.1983258,-37.86465587,145.2656359,-37.86261079,145.2602625
102026,21613,21613,8.653800239,9.615333599,626.20663,655.8219636,611.3561964,636.20663,-38.09611901,145.301661,-38.09912829,145.2675208
102027,24411,24411,6.791137773,7.545708637,756.8987558,784.4444644,758.6269491,766.8987558,-37.80171586,145.292288,-37.80077084,145.3249765
102028,24975,25902,20.52749646,30.00029042,346.3770172,396.3773076,293.2218538,356.3770172,-37.88092274,145.1112184,-37.8377196,144.9829131
102029,23112,23112,4.561593817,5.068437574,298.4689225,323.5373601,291.4836473,308.4689225,-37.83626844,144.8729297,-37.84758481,144.8859692
102030,23674,24411,18.232,27.25309677,90.30960174,137.5626985,53.9784994,100.3096017,-37.93233619,145.2800695,-37.79215227,145.2614881
102031,23434,22674,13.05394066,18.74429743,147.9342285,186.6785259,148.5093149,157.9342285,-38.05448531,145.1428947,-38.01356509,145.2029167
102032,24605,21891,10.18793209,23.02757484,875.7730891,918.8006639,819.5220559,885.7730891,-37.81199408,144.9812327,-37.77692972,145.006545
102033,21113,21112,4.872489996,9.309212857,873.0596947,902.3689076,830.4835968,883.0596947,-37.83621486,145.0653328,-37.85046451,145.1148618
102034,24601,24214,20.45261212,29.68128426,741.2478168,790.929101,719.3728153,751.2478168,-37.80474307,144.983845,-37.77766412,145.1779493
102035,27264,23111,15.50609543,21.91164739,797.5063613,839.4180087,779.0501398,807.5063613,-37.94455224,144.653123,-37.8644591,144.7999537
102036,27075,21892,9.742474206,17.30916071,739.6347089,776.9438696,733.6920195,749.6347089,-37.67667847,145.0570191,-37.72829853,145.0231757
102037,21112,26981,7.300495496,13.36502952,823.6365283,857.0015579,795.5099604,833.6365283,-37.83884564,145.1102194,-37.82918631,145.115454
102038,26352,25063,22.73768803,33.05323348,695.0252766,748.0785101,635.6256249,705.0252766,-37.85923179,145.0289306,-37.76350761,144.9505147
102039,26981,26985,5.884903357,10.01924979,372.3448384,402.3640882,336.9582572,382.3448384,-37.83236368,145.075111,-37.83741126,145.1311187
102040,23112,23111,8.879696221,11.36534858,204.9114377,236.2767863,195.5177452,214.9114377,-37.83872852,144.9175538,-37.86116553,144.794306
102041,24975,24975,7.005550782,7.783945313,301.5160488,329.2999941,273.3154336,311.5160488,-37.87524044,145.1361814,-37.89277981,145.1180397
102042,25715,23271,25.70664149,32.8796901,35.14186475,88.02155485,22.18500198,45.14186475,-37.65924647,145.0975235,-37.6617778,144.8896366
102043,24608,24608,8.974677865,9.971864294,512.3097686,542.2816329,456.1455668,522.3097686,-37.81573501,144.9177865,-37.81599967,144.9028575
102044,21111,21111,5.6648858,6.294317555,491.2540037,517.5483213,495.6745878,501.2540037,-37.79640277,145.1075854,-37.80229991,145.0884344
102045,20661,25063,15.90472643,29.33088071,574.1184985,623.4493792,573.9954722,584.1184985,-37.75358393,145.0770217,-37.76573544,144.9392114
102046,21612,21612,9.734935752,10.81659528,274.0229802,304.8395755,237.6228205,284.0229802,-38.00732753,145.3419953,-38.01496927,145.3348741
102047,23673,24412,9.830818554,15.38475123,461.1442987,496.52905,463.1026479,471.1442987,-37.8692005,145.1834379,-37.80308098,145.2134299
102048,23431,23431,8.43538968,9.3726552,498.3364339,527.7090891,504.6237203,508.3364339,-37.96258709,145.1163775,-37.98047058,145.0621107
102049,26984,26981,9.115092793,14.49498874,487.5533589,522.0483476,475.6051934,497.5533589,-37.82637698,145.2248408,-37.8159473,145.1543458
102050,24214,26981,8.828759118,14.88660725,671.1640357,706.050643,614.7283405,681.1640357,-37.77928834,145.1429702,-37.82805154,145.1231453
102051,21181,25065,11.22462786,15.93271804,570.6125977,606.5453157,524.0882524,580.6125977,-37.71700684,144.8077717,-37.75044582,144.9182163
102052,26981,26985,5.884903357,10.01924979,377.12775,407.1469998,340.8959471,387.12775,-37.82737068,145.1492666,-37.83847051,145.1533274
102053,21111,24608,14.63060157,26.90457531,910.1597228,957.0642982,881.9830063,920.1597228,-37.81284674,145.1036681,-37.81025275,144.9022777
102054,25065,23274,21.13919557,27.32119577,627.3586168,674.6798125,577.5771862,637.3586168,-37.73501013,144.9118416,-37.58997509,144.909628
102055,24975,24975,7.005550782,7.783945313,790.2666812,818.0506265,782.1519035,800.2666812,-37.88974925,145.1637568,-37.87512679,145.1679657
102056,27352,27352,3.832041,4.257823333,801.9396999,826.1975232,771.1242957,811.9396999,-37.81844355,145.0208664,-37.81462343,144.9820053
102057,21182,21182,8.354075675,9.282306306,778.1693044,807.4516107,721.1983539,788.1693044,-37.77893007,144.7820342,-37.7701273,144.8382174
102058,23274,20662,35.57068364,38.20161632,712.692487,770.8941033,654.3546174,722.692487,-37.59012549,144.9174518,-37.71247049,145.0780722
102059,22671,21616,9.227165033,14.64736365,891.2911981,925.9385617,841.4660404,901.2911981,-37.99451916,145.2078361,-37.99158182,145.2791737
102060,27264,24608,29.46719625,38.45930564,183.0451727,241.5044784,161.8215338,193.0451727,-37.95077496,144.7010111,-37.80979905,144.954167
102061,21892,20661,8.103740049,14.37527269,371.8294856,406.2047583,339.8958528,381.8294856,-37.72003757,145.0130246,-37.75150783,145.0292951
102062,26351,26351,4.000041482,4.444490535,430.3077053,454.7521959,371.0482186,440.3077053,-37.84539431,145.0018233,-37.8508441,144.991093
102063,21612,21612,9.734935752,10.81659528,541.3911071,572.2077024,494.2164539,551.3911071,-38.0203299,145.2930188,-38.02857994,145.3113305
102064,27452,21613,32.86023937,43.34375638,657.5057306,720.849487,610.6877534,667.5057306,-37.89946677,145.339201,-38.0863674,145.2595306
102065,27261,27261,10.96673987,12.18526652,459.5599608,491.7452274,438.7566931,469.5599608,-37.84963081,144.7231239,-37.83199605,144.6827552
102066,21612,21612,9.734935752,10.81659528,642.508415,673.3250102,638.0767937,652.508415,-38.01835293,145.3470819,-38.01177571,145.3473725
102067,23431,23673,24.38702047,35.13806761,213.4401869,268.5782545,169.2283235,223.4401869,-37.97352222,145.1205854,-37.86976858,145.2039148
102068,24975,21112,9.133315374,16.0863556,682.2212326,718.3075882,661.0177474,692.2212326,-37.87296752,145.1048325,-37.84565801,145.0883128
102069,24608,26981,18.8916078,31.54402485,402.0231965,453.5672214,361.0674113,412.0231965,-37.80484611,144.9593849,-37.81689295,145.1479606
102070,22314,22314,4.498581751,4.998424168,626.1331678,651.131592,588.2303893,636.1331678,-37.92419242,145.0466693,-37.91183048,145.0727791
102071,20661,20661,6.620187375,7.35576375,215.6075146,242.9632784,217.626654,225.6075146,-37.74029691,145.0790526,-37.73735263,145.0787625
102072,23674,23674,8.032384258,8.924871398,798.1070303,827.0319017,773.8086027,808.1070303,-37.93191904,145.2470965,-37.92039034,145.2248723
102073,24971,24975,6.76614618,11.54228021,485.6226965,517.1649767,486.0803003,495.6226965,-37.89955488,145.126686,-37.88160462,145.1286344
102074,22311,25902,11.02833308,18.59447384,852.3136379,890.9081117,833.2871961,862.3136379,-37.87845342,145.063821,-37.83000043,144.9255127
102075,26351,20912,14.33440181,23.14648772,781.4541666,824.6006543,724.1196775,791.4541666,-37.85216871,145.0140037,-37.96503926,145.0309145
102076,24214,20662,15.8212412,26.43266183,613.511144,659.9438059,617.7792605,623.511144,-37.77970384,145.1280206,-37.71688281,145.1423543
102077,26981,24214,8.84103325,14.70324796,715.6495358,750.3527838,672.0806284,725.6495358,-37.83580582,145.0976044,-37.77245151,145.1606775
102078,21182,21181,11.81945748,16.5052684,374.3328551,410.8381235,317.1257128,384.3328551,-37.77133627,144.8451679,-37.70527847,144.8289132
102079,23431,22671,14.69920392,20.71781922,599.1983908,639.91621,609.0141214,609.1983908,-37.96919373,145.1009971,-37.98247741,145.2381839
102080,21113,23672,25.16513001,38.46493634,599.9364254,658.4013618,596.416696,609.9364254,-37.83012455,145.0335692,-37.85798805,145.3039457
102081,25252,27351,9.541426523,19.73110466,402.3206004,442.0517051,360.0936357,412.3206004,-37.73046079,144.9678096,-37.80022163,145.0035247
102082,25345,25345,8.951060942,9.945623269,233.0725718,263.0181951,193.7567902,243.0725718,-38.2500768,145.0494149,-38.24644328,145.0940947
102083,24971,25344,72.85955555,67.69239126,583.4189853,671.1113766,571.2625475,593.4189853,-37.92063245,145.1021625,-38.39824697,144.8995524
102084,22174,23672,40.93242636,45.41915576,633.4395209,698.8586766,595.0480509,643.4395209,-38.13229674,145.110643,-37.8591619,145.3145516
102085,23673,23673,7.21150408,8.012782311,221.4199183,249.4327006,230.6418166,231.4199183,-37.86090655,145.2028982,-37.86158824,145.2201801
102086,24608,23112,12.31291307,19.4806757,839.7513649,879.2320406,825.7533468,849.7513649,-37.81906217,144.9502536,-37.85023412,144.8485893
102087,21181,21181,8.393337,9.32593,600.9071427,630.2330727,607.1846725,610.9071427,-37.70116788,144.7937256,-37.70690008,144.8345606
102088,24975,24974,8.197839674,13.73234738,471.5066849,505.2390322,429.8744854,481.5066849,-37.88130156,145.1322628,-37.89897844,145.1755362
102089,27351,27351,6.825442664,7.583825182,523.9168652,551.5006904,486.8745304,533.9168652,-37.7833661,145.0328139,-37.79595106,145.0257091
102090,26985,26984,6.07016288,9.816648484,599.1309597,628.9476082,607.4026239,609.1309597,-37.82500284,145.157682,-37.83201432,145.1769274
102091,23674,23674,8.032384258,8.924871398,272.9914153,301.9162867,257.1647279,282.9914153,-37.9230829,145.2770191,-37.91462599,145.2691753
102092,27456,27456,17.278456,19.19828444,803.5951269,842.7934114,798.2947147,813.5951269,-37.7650462,145.4687604,-37.76319537,145.4150914
102093,24601,24601,3.533588058,3.926208953,547.3893583,571.3155672,532.0689297,557.3893583,-37.81718415,144.9339777,-37.80512122,144.9823953
102094,21616,24608,40.97000467,47.80216289,542.8761147,610.6782776,487.7895493,552.8761147,-37.97532578,145.2643569,-37.8178523,144.94663
102095,24971,24608,22.30005415,33.84290786,190.4216509,244.2645588,131.1235711,200.4216509,-37.90270135,145.0949071,-37.80707683,144.924164
102096,20661,20661,6.620187375,7.35576375,229.9277001,257.2834639,221.9449795,239.9277001,-37.75354618,145.1079207,-37.74067438,145.0765865
102097,26351,26352,6.343576932,11.08308104,541.1163935,572.1994745,548.5520871,551.1163935,-37.83574364,144.9960231,-37.85544526,145.0868059
102098,22314,20911,5.390738889,8.88308642,288.6861551,317.5692415,241.3675327,298.6861551,-37.91251304,145.0244761,-37.91709812,144.9719473
102099,25252,25252,6.046701332,6.718557036,569.3127027,596.0312598,535.9421441,579.3127027,-37.74340437,144.9177996,-37.73397027,144.9283814
102100,22314,22314,4.498581751,4.998424168,275.2982611,300.2966853,265.9729108,285.2982611,-37.92404074,145.0236057,-37.91880777,145.0603044
102101,22311,22311,6.427178,7.141308889,230.565804,257.7071129,209.4622575,240.565804,-37.89781378,145.0668667,-37.87856708,145.0023265
102102,25253,25251,9.823972837,18.24877531,499.0770618,537.3258371,443.5970071,509.0770618,-37.71648819,144.894455,-37.77048655,144.9805254
102103,27453,24411,13.10933047,18.04415484,825.6370396,863.6811945,779.4547881,835.6370396,-37.77972306,145.38784,-37.78984643,145.2507372
102104,23271,25065,11.45333144,17.86942518,767.2975332,805.1669584,752.7563981,777.2975332,-37.67982314,144.90268,-37.7313116,144.901845
102105,26981,26981,5.601152082,6.223502313,484.3158982,510.5394005,441.2918645,494.3158982,-37.82627373,145.0916545,-37.83656233,145.1473801
102106,22311,23431,12.66383031,20.03992252,552.1374189,592.1773414,547.329028,562.1374189,-37.89660139,145.033944,-37.97925557,145.0774911
102107,23275,23275,9.428344389,10.47593821,558.337549,588.8134872,527.2996474,568.337549,-37.56559943,144.7766084,-37.57089592,144.7758846
102108,24608,26981,18.8916078,31.54402485,751.5700687,803.1140935,746.5738856,761.5700687,-37.80276664,144.9034372,-37.82820284,145.0993458
102109,21181,21181,8.393337,9.32593,665.0685518,694.3944818,626.7193857,675.0685518,-37.71945811,144.7899607,-37.72123056,144.8177632
102110,24975,27352,16.5074802,26.83957448,584.8850023,631.7245767,579.3872567,594.8850023,-37.88963561,145.1518558,-37.82419263,145.008106
102111,22314,23431,8.231454667,12.629212,204.3964712,237.0256832,167.3576682,214.3964712,-37.9268089,145.0173684,-37.97105422,145.133354
102112,24214,24214,8.226967689,9.14107521,287.4555634,316.5966386,285.7372014,297.4555634,-37.77267815,145.1557426,-37.78310337,145.1378902
102113,21613,21613,8.653800239,9.615333599,710.4034244,740.018758,717.4117776,720.4034244,-38.10274705,145.2638889,-38.10206139,145.2479084
102114,25621,25621,53.31710832,59.24123147,526.9182934,606.1595248,490.4212306,536.9182934,-37.32505373,145.8279992,-37.31818535,145.7590419
102115,24974,24974,8.789159547,9.76573283,457.0283941,486.7941269,464.0541599,467.0283941,-37.91421633,145.1883122,-37.8979929,145.1512906
102116,23111,23111,8.410533485,9.345037205,429.1247493,458.4697865,436.0795443,439.1247493,-37.85332909,144.8128419,-37.85094408,144.7987952
102117,21891,27261,36.39329364,48.6722776,431.2523999,499.9246775,384.8449951,441.2523999,-37.76340889,145.027861,-37.84819278,144.6677074
102118,24411,24411,6.791137773,7.545708637,274.4941416,302.0398502,230.6653936,284.4941416,-37.80935161,145.2784862,-37.81078803,145.3057992
102119,26981,26981,5.601152082,6.223502313,206.545088,232.7685903,207.1481258,216.545088,-37.81999466,145.130111,-37.81791424,145.1160345
102120,21111,21114,6.157702797,10.80913753,220.7239847,251.5331222,200.0628603,230.7239847,-37.80763003,145.1116477,-37.80911757,145.0657357
102121,23275,23275,9.428344389,10.47593821,480.0204296,510.4963678,465.3478949,490.0204296,-37.55771104,144.7609754,-37.57269898,144.7163926
102122,22174,22174,6.88502239,7.650024878,414.384186,442.0342109,380.5527038,424.384186,-38.12344969,145.1044017,-38.1295511,145.1853936
102123,22314,22314,4.498581751,4.998424168,338.0304158,363.0288399,286.1916474,348.0304158,-37.92210681,145.0975833,-37.90879687,145.037676
102124,21112,24975,9.196012572,15.8634278,289.0455604,324.9089882,231.5350898,299.0455604,-37.83986749,145.0389868,-37.88330931,145.0972855
102125,25252,25251,5.412644444,11.56571111,776.2391112,807.8048223,752.404476,786.2391112,-37.74487609,144.9660701,-37.76822058,144.9312392
102126,21181,25065,11.22462786,15.93271804,656.6753203,692.6080383,654.1505436,666.6753203,-37.71493269,144.7998074,-37.7503326,144.8796786
102127,27075,27075,7.142092347,7.935658163,641.2059208,669.141579,587.0377478,651.2059208,-37.67750725,145.0641273,-37.66872968,145.0848715
102128,27453,27453,14.79074134,16.43415704,705.8603632,742.2945203,692.7381407,715.8603632,-37.78112059,145.3733052,-37.78104505,145.3455438
102129,27075,27075,7.142092347,7.935658163,586.1913068,614.126965,566.0610561,596.1913068,-37.67449349,145.0739917,-37.68123678,145.0253951
102130,24608,25902,5.993698058,11.88747515,639.8149438,671.7024189,611.1135929,649.8149438,-37.81301279,144.9408323,-37.8379088,144.9491396
102131,25065,25065,7.765227274,8.628030304,311.0910395,339.7190698,270.5176396,321.0910395,-37.73497239,144.8383881,-37.73938798,144.8572224
102132,23674,24412,16.61265517,23.90673883,515.4468014,559.3535402,515.7656167,525.4468014,-37.92516868,145.2857345,-37.81968025,145.2363775
102133,26985,26985,6.267397933,6.963775481,373.1094588,400.0732343,319.257772,383.1094588,-37.8264404,145.1984706,-37.82833193,145.1415698
102134,27452,23673,16.76104082,23.70386224,543.0822823,586.7861445,514.668831,553.0822823,-37.90018675,145.3480682,-37.86268653,145.2652002
102135,21113,20911,12.64579927,23.04588981,664.2859651,707.3318549,622.8133756,674.2859651,-37.81692259,145.0718596,-37.91656736,145.0264688
102136,24974,24214,20.40074707,28.67506452,216.5286291,265.2036936,211.7627805,226.5286291,-37.90057046,145.1993461,-37.78083702,145.184771
